,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Avg,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Downband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband,BB_Upband
2021-01-21 00:00:00-05:00,121.07733333333334,16.109779999999997,162.184,129.21783,106.85,101.09133333333334,306.9398333333333,109.21985,256.39700000000005,484.0996666666667,129.971,17.633,173.417,137.216,113.061,109.924,358.134,113.238,268.7,512.226,129.971,17.633,173.417,137.216,113.061,109.924,358.134,113.238,268.7,512.226
2021-01-22 00:00:00-05:00,121.38933333333334,16.04911333333333,162.549,129.70582666666667,106.95633333333333,101.33633333333334,309.4055,109.42051666666666,256.56333333333333,483.33933333333334,130.345,17.462,173.219,138.238,113.334,110.492,361.029,113.54,268.64,511.448,130.345,17.462,173.219,138.238,113.334,110.492,361.029,113.54,268.64,511.448
2021-01-25 00:00:00-05:00,121.692,15.991166666666667,162.607,130.41349333333332,107.01166666666668,101.52966666666667,312.136,109.70285,256.73533333333336,483.0273333333334,130.562,17.356,173.192,139.678,113.477,110.907,362.951,114.085,268.373,511.368,130.562,17.356,173.192,139.678,113.477,110.907,362.951,114.085,268.373,511.368
2021-01-26 00:00:00-05:00,121.86233333333332,15.909666666666668,162.58866666666665,131.07899333333333,107.05533333333334,101.84666666666666,314.57533333333333,109.97551666666666,256.96333333333337,483.0131666666667,130.699,17.058,173.207,141.047,113.552,111.555,363.604,114.552,267.996,511.367,130.699,17.058,173.207,141.047,113.552,111.555,363.604,114.552,267.996,511.367
2021-01-27 00:00:00-05:00,121.87233333333333,15.892999999999999,162.26433333333335,131.74699333333334,106.93866666666666,102.14166666666667,316.8978333333333,110.21885,256.98266666666666,482.4801666666666,130.694,16.985,174.038,142.015,113.613,111.915,361.32,114.917,267.936,511.95,130.694,16.985,174.038,142.015,113.613,111.915,361.32,114.917,267.936,511.95
2021-01-28 00:00:00-05:00,122.03066666666668,15.938500000000001,162.125,132.25599333333332,106.942,102.471,319.8108333333333,110.66818333333335,257.168,481.7651666666667,130.644,17.261,174.225,141.977,113.611,112.21,362.266,116.461,267.346,511.85,130.644,17.261,174.225,141.977,113.611,112.21,362.266,116.461,267.346,511.85
2021-01-29 00:00:00-05:00,122.12066666666668,15.944500000000001,161.76833333333335,132.38732666666667,106.9295,102.643,322.25849999999997,111.20518333333332,257.004,480.9825,130.588,17.288,174.746,141.969,113.631,112.313,362.58,118.547,267.987,512.174,130.588,17.288,174.746,141.969,113.631,112.313,362.58,118.547,267.987,512.174
2021-02-01 00:00:00-05:00,122.241,15.943833333333334,161.42333333333332,132.59899333333334,106.84949999999999,102.92666666666668,324.52816666666666,111.71151666666667,256.99666666666667,480.30716666666666,130.521,17.286,174.987,142.037,113.719,112.577,361.052,119.981,268.006,511.576,130.521,17.286,174.987,142.037,113.719,112.577,361.052,119.981,268.006,511.576
2021-02-02 00:00:00-05:00,122.38000000000001,15.937166666666666,161.21433333333331,132.80999333333332,106.8015,103.155,326.7015,112.09318333333334,256.4733333333333,479.9558333333333,130.575,17.263,175.037,142.165,113.748,112.722,360.34,120.846,267.511,510.754,130.575,17.263,175.037,142.165,113.748,112.722,360.34,120.846,267.511,510.754
2021-02-03 00:00:00-05:00,122.47533333333332,15.973166666666666,161.05966666666666,133.05166,106.88450000000002,103.37966666666667,327.78916666666663,112.46751666666665,255.88166666666666,479.2658333333333,130.587,17.418,175.046,142.118,113.775,112.821,359.02,121.619,266.68,508.842,130.587,17.418,175.046,142.118,113.775,112.821,359.02,121.619,266.68,508.842
2021-02-04 00:00:00-05:00,122.68566666666666,16.017166666666665,161.0,133.35699333333335,107.0465,103.85433333333332,328.7388333333333,112.85551666666667,255.602,478.9811666666667,130.618,17.554,175.013,142.37,113.851,113.535,357.646,122.223,266.242,507.96,130.618,17.554,175.013,142.37,113.851,113.535,357.646,122.223,266.242,507.96
